otu	sim	del	ins	mis	len	score	hit
420	denovo4994	70.28	10	13	62	286	333	E113_EU074908
421	denovo2185	77.63	8	14	44	295	333	F3.4_AM748570;F3.4b_AM748616
422	denovo5171	77.63	8	14	44	295	333	F3.4_AM748570;F3.4b_AM748616
423	denovo146	74.34	12	17	49	304	333	F3.1a_AM748566
424	denovo88	73.03	13	20	49	304	333	F114_AJ291525
425	denovo1206	75.7	10	17	42	284	333.5	F4.8b_AM748590
426	denovo1853	75.93	9	13	49	295	333.5	F3.4b_AM748616
427	denovo1853	75.25	8	14	51	295	333.5	F3.4_AM748570
428	denovo1826	73.91	14	16	48	299	333.5	F3.2a_AM748568
429	denovo555	69.37	9	11	67	284	334	F4.8_AM748588
430	denovo5474	73.47	12	11	55	294	334	F5.1b_AJ291535
431	denovo3340	73.03	13	19	50	304	334	F114_AJ291525
432	denovo1246	78.76	14	11	40	306	334	I2_FN561560
433	denovo2090	78.76	14	11	40	306	334	I2_FN561560
434	denovo2078	73.86	14	15	51	306	334	I2_FN561560
435	denovo3557	74.82	12	16	43	282	334.5	F4.4_AM748582
436	denovo3594	66.2	11	8	77	284	334.5	F4.8a_AM748589
437	denovo5403	66.2	11	8	77	284	334.5	F4.8a_AM748589
438	denovo2591	71.13	13	12	57	284	335	F4.8b_AM748590
439	denovo5322	72.55	13	17	54	306	335	I4_FN561562
440	denovo3155	77.74	15	11	35	274	335.5	F110_AJ291526
441	denovo4169	72.6	15	13	49	281	335.5	F4.1a_AM748573
442	denovo602	71.53	17	14	49	281	335.5	F112_AJ291528
443	denovo4565	75.35	11	17	42	284	335.5	F4.8b_AM748590
444	denovo1199	78.98	10	15	37	295	335.5	F3.4_AM748570;F3.4b_AM748616
445	denovo1480	78.98	10	15	37	295	335.5	F3.4_AM748570;F3.4b_AM748616
446	denovo374	73.24	13	15	52	299	335.5	F3.2a_AM748568
447	denovo4169	73.24	13	15	52	299	335.5	F3.2a_AM748568
448	denovo3544	69.92	6	10	61	256	336	A117_AF201746
449	denovo2893	79.59	9	14	37	294	336	F5.2g_JN558072
450	denovo4864	76.19	10	13	47	294	336	F1_JN558066
451	denovo2038	79.6	11	15	35	299	336	F3.2a_AM748568
452	denovo193	74.32	10	11	45	257	336.5	A133_DQ174725
453	denovo1183	72.6	14	13	50	281	336.5	F4.1a_AM748573
454	denovo765	74.15	15	12	49	294	336.5	F5.2e_AJ291533
455	denovo3542	76.27	10	14	46	295	336.5	F3.4b_AM748616
456	denovo1121	79.6	10	15	36	299	336.5	F3.2_AM748567
457	denovo2005	79.6	10	15	36	299	336.5	F3.2_AM748567
458	denovo3001	74.67	14	16	47	304	336.5	F114_AJ291525
459	denovo3011	70.72	11	15	63	304	336.5	F3.1a_AM748566
460	denovo5360	79.58	12	16	30	284	337	F110_AJ291526
461	denovo2025	71.13	7	12	63	284	337	F4.8b_AM748590
462	denovo3376	77.63	9	14	43	295	337	F3.4_AM748570;F3.4b_AM748616
463	denovo3524	76.95	10	13	45	295	337	F3.4_AM748570;F3.4b_AM748616
464	denovo3415	76.95	9	14	45	295	337	F3.4_AM748570;F3.4b_AM748616
465	denovo3898	76.14	14	13	46	306	337	I4_FN561562;I3_FN561561
466	denovo4863	75.59	8	15	49	295	337.5	F3.4_AM748570
467	denovo4179	76.86	9	26	52	376	337.5	D1.2_AM748617
468	denovo4234	76.87	9	17	42	294	338	F5.2c_AM748596
469	denovo3458	73.56	12	13	53	295	338	F3.4a_AM748571
470	denovo3458	73.22	11	11	57	295	338	F3.4_AM748570;F3.4b_AM748616
471	denovo3837	79.6	8	14	39	299	338	F3.2a_AM748568
472	denovo4533	72.95	14	14	48	281	338.5	F4.1a_AM748573
473	denovo1648	75.29	10	13	40	255	339	A1a_EU449030
474	denovo3382	74.63	18	12	39	272	339	F4.3a_AM748579
475	denovo2684	73.81	11	17	49	294	339	F102_AJ291534
476	denovo4813	78.64	11	13	39	295	339	F3.4_AM748570;F3.4b_AM748616
477	denovo612	77.97	9	15	41	295	339	F3.4_AM748570;F3.4b_AM748616
478	denovo5608	79.41	14	12	37	306	339	I2_FN561560
479	denovo1508	73.53	14	18	49	306	339	I1_FN561559
480	denovo3876	73.53	14	18	49	306	339	I1_FN561559
481	denovo2486	70.92	8	16	65	306	339	I4_FN561562;I3_FN561561
482	denovo3751	70.92	8	16	65	306	339	I4_FN561562;I3_FN561561
483	denovo3973	75.7	9	18	42	284	339.5	F4.8b_AM748590
484	denovo2280	76.92	14	12	43	299	339.5	F3.2_AM748567
485	denovo4392	73.93	18	13	36	257	340	A133_DQ174725
486	denovo3895	74.66	16	15	43	292	340	F2_AJ830908;F2a_AJ830911
487	denovo850	78.91	13	15	34	294	340	F5.1c_AM748593
488	denovo2462	73.05	14	10	52	282	340.5	F4.4_AM748582
489	denovo2640	72.54	14	9	55	284	340.5	F4.5_AM748585
490	denovo1779	70.07	15	14	59	294	340.5	F5.2f_AJ291512
491	denovo5302	76.92	13	12	44	299	340.5	F3.2_AM748567
492	denovo2154	72.37	13	14	57	304	340.5	F114_AJ291525
493	denovo888	73.94	10	14	50	284	341	F4.8_AM748588;F4.8a_AM748589
494	denovo888	72.54	13	11	54	284	341	F4.8b_AM748590
495	denovo3560	73.47	14	13	51	294	341	F5.1a_AM748591;F5.1b_AJ291535
496	denovo2497	78.6	10	14	40	299	341	F3.2_AM748567
497	denovo3560	73.36	10	15	56	304	341	F3.1a_AM748566
498	denovo888	71.71	14	12	60	304	341	F3.1_AM748565
499	denovo1454	73.59	12	12	51	284	341.5	F4.8b_AM748590
500	denovo2475	71.91	10	17	57	299	342	F3.2a_AM748568;F3.2_AM748567
501	denovo2475	79.62	12	15	48	368	342	D1.1_AM748564
502	denovo4772	68.79	11	11	66	282	342.5	F4.4_AM748582
503	denovo2489	68.31	8	11	71	284	342.5	F4.5_AM748585
504	denovo1370	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
505	denovo1839	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
506	denovo2351	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
507	denovo2982	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
508	denovo3272	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
509	denovo3311	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
510	denovo3443	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
511	denovo4306	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
512	denovo4387	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
513	denovo5133	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
514	denovo5377	78.31	9	15	40	295	342.5	F3.4_AM748570;F3.4b_AM748616
515	denovo5275	79.6	8	17	36	299	342.5	F3.2_AM748567
516	denovo4772	71.05	8	15	65	304	342.5	F3.1a_AM748566
517	denovo683	73.61	11	15	50	288	343	B6_AF499783
518	denovo4550	77.05	10	17	40	292	343	F2a_AJ830911
519	denovo2478	79.08	14	11	39	306	343	I2_FN561560
520	denovo4908	75.35	13	14	43	284	343.5	F109_AJ291527
521	denovo4908	74.65	14	13	45	284	343.5	F4.8_AM748588
522	denovo1159	66.55	11	8	76	284	343.5	F4.8a_AM748589
523	denovo932	66.55	11	8	76	284	343.5	F4.8a_AM748589
524	denovo2298	74.15	15	11	50	294	343.5	F5.2e_AJ291533
525	denovo1202	77.63	9	14	43	295	343.5	F3.4_AM748570;F3.4b_AM748616
526	denovo198	77.63	9	14	43	295	343.5	F3.4_AM748570;F3.4b_AM748616
527	denovo3760	75.25	10	14	49	295	343.5	F3.4b_AM748616
528	denovo4210	76.59	13	12	45	299	343.5	F3.2_AM748567
529	denovo1368	74.51	9	14	55	306	344	I4_FN561562
530	denovo2277	74.51	9	14	55	306	344	I4_FN561562
531	denovo5379	74.51	9	14	55	306	344	I4_FN561562
532	denovo1286	80.61	10	15	32	294	344.5	F5.2g_JN558072
533	denovo5051	80.61	10	15	32	294	344.5	F5.2g_JN558072
534	denovo2556	74.17	22	10	38	271	345	F4.1a_AM748573
535	denovo1993	76.53	10	13	46	294	345	F1_JN558066
536	denovo3290	76.53	10	13	46	294	345	F1_JN558066
537	denovo3975	76.53	10	13	46	294	345	F1_JN558066
538	denovo5065	74.38	11	12	49	281	345.5	F112_AJ291528
539	denovo330	71.53	9	10	61	281	345.5	F4.4a_AM748583
540	denovo4434	76.61	9	15	45	295	345.5	F3.4_AM748570
541	denovo4343	75.93	8	16	47	295	345.5	F3.4_AM748570;F3.4b_AM748616
542	denovo1207	79.93	10	15	35	299	345.5	F3.2_AM748567
543	denovo2831	79.93	10	15	35	299	345.5	F3.2_AM748567
544	denovo3748	71.38	14	14	59	304	345.5	F114_AJ291525
545	denovo4502	71.9	14	12	60	306	345.5	I1_FN561559
546	denovo2736	72.13	14	14	52	287	346	G3.4_LK392378
547	denovo2912	77.97	10	13	42	295	346	F3.4_AM748570;F3.4b_AM748616
548	denovo3110	77.97	10	13	42	295	346	F3.4_AM748570;F3.4b_AM748616
549	denovo5380	77.97	10	13	42	295	346	F3.4_AM748570;F3.4b_AM748616
550	denovo592	79.41	11	13	39	306	346	I1_FN561559
551	denovo2635	76.63	11	19	56	368	346	D1.1_AM748564
552	denovo837	67.61	14	9	69	284	346.5	F4.8b_AM748590
553	denovo5441	75.93	16	14	41	295	346.5	F3.3_AM748569
554	denovo372	75.59	13	12	48	299	346.5	F3.2_AM748567
555	denovo3830	77.97	9	13	43	295	347	F3.4_AM748570;F3.4b_AM748616
556	denovo5251	75.93	11	14	46	295	347	F3.4b_AM748616
557	denovo3369	75.25	9	13	51	295	347	F3.4_AM748570
558	denovo3385	70.85	12	10	64	295	347.5	F3.4_AM748570
559	denovo856	72.04	11	15	59	304	347.5	F114_AJ291525
560	denovo2883	74.47	11	22	63	376	347.5	D1.2_AM748617
561	denovo2685	76.6	9	15	42	282	348	F4.4_AM748582
562	denovo4881	75	12	14	45	284	348	F4.8_AM748588
563	denovo3289	74.32	11	13	51	292	348	F2a_AJ830911
564	denovo4984	75.49	11	21	43	306	348	I1_FN561559
565	denovo2018	75.82	11	18	45	306	348	I1_FN561559
566	denovo614	74.9	8	14	42	255	348.5	A105_AB207202
567	denovo3302	71.89	12	14	53	281	348.5	F4.4a_AM748583
568	denovo4000	74.65	12	13	47	284	348.5	E110_EU074914
569	denovo3387	75.85	11	18	42	294	348.5	F1_JN558066
570	denovo800	78.46	12	18	51	376	349	D1.2_AM748617
571	denovo2998	76.92	17	13	39	299	349.5	F3.2a_AM748568
572	denovo821	76.92	17	13	39	299	349.5	F3.2a_AM748568
573	denovo4397	74.25	20	11	46	299	349.5	F3.2a_AM748568
574	denovo3961	71.91	14	13	57	299	349.5	F3.2a_AM748568
575	denovo4626	76.19	5	16	49	294	350	F1_JN558066
576	denovo5483	70.07	13	11	64	294	350	F5.1c_AM748593;F5.1b_AJ291535
577	denovo4723	76.03	10	13	47	292	350.5	F2_AJ830908
578	denovo4723	76.03	9	14	47	292	350.5	F2b_AJ291521
579	denovo1062	70.07	10	14	67	304	350.5	F3.1a_AM748566
580	denovo2169	75.87	15	16	38	286	351	E113_EU074908
581	denovo1783	75.52	8	13	49	286	351	E113_EU074908
582	denovo608	73.4	17	14	44	282	351.5	F4.4_AM748582
583	denovo1451	71.13	14	10	58	284	351.5	F4.8b_AM748590
584	denovo2629	78.64	9	15	39	295	351.5	F3.4_AM748570;F3.4b_AM748616
585	denovo3328	78.64	9	15	39	295	351.5	F3.4_AM748570;F3.4b_AM748616
586	denovo218	72.54	11	15	55	295	351.5	F3.4_AM748570
587	denovo5028	71.38	12	12	63	304	351.5	F3.1a_AM748566
588	denovo1498	71.24	11	14	63	306	351.5	I1_FN561559
589	denovo5220	76.6	7	22	59	376	351.5	D1.2_AM748617
590	denovo4380	71.83	13	14	53	284	352	F110_AJ291526
591	denovo5178	73.13	16	15	48	294	352	F5.1_AM748592
592	denovo5178	75.99	16	16	41	304	352	F3.1a_AM748566
593	denovo5053	73.93	15	15	37	257	352.5	A133_DQ174725
594	denovo2482	70.41	16	11	60	294	352.5	F5.1d_JN558069
595	denovo1213	70.75	15	9	62	294	352.5	F5.1d_JN558069
596	denovo4289	76.59	17	13	40	299	352.5	F3.2a_AM748568
597	denovo1213	70.72	8	14	67	304	352.5	F3.1a_AM748566
598	denovo4622	71.24	13	18	57	306	352.5	I1_FN561559
599	denovo2984	73.24	16	14	46	284	353	C57_AY589761
600	denovo3120	77.97	8	14	43	295	353	F3.4_AM748570;F3.4b_AM748616
601	denovo130	76.92	15	12	42	299	353	F3.2a_AM748568
602	denovo2690	71.48	14	11	56	284	353.5	F4.8b_AM748590
603	denovo4940	71.83	11	12	57	284	353.5	F110_AJ291526
604	denovo3797	71.13	14	10	58	284	353.5	F4.8b_AM748590
605	denovo4225	75.85	14	12	45	294	353.5	F5.1_AM748592
606	denovo4893	70.75	14	9	63	294	353.5	F5.1d_JN558069
607	denovo4282	73.22	14	15	50	295	353.5	F3.3_AM748569
608	denovo3910	76.87	10	13	45	294	354	F1_JN558066
609	denovo4344	76.64	14	17	40	304	354	F3.1_AM748565
610	denovo411	77.45	7	14	48	306	354	I1_FN561559
611	denovo390	76.27	14	13	43	295	354.5	F3.4b_AM748616
612	denovo278	76.25	15	14	42	299	354.5	F3.2_AM748567
613	denovo1162	73.31	15	13	47	281	355	F4.1_AM748572
614	denovo4279	73.13	14	18	47	294	355	F1_JN558066
615	denovo2043	73.47	13	15	50	294	355	F5.1d_JN558069
616	denovo2547	73.13	12	12	55	294	355	F1_JN558066
617	denovo5382	72.34	14	16	48	282	355.5	F4.4_AM748582
618	denovo3507	73.17	13	10	54	287	355.5	E100_DQ011618
619	denovo651	73.2	14	20	48	306	355.5	I1_FN561559
620	denovo4493	78.31	9	13	42	295	356	F3.4_AM748570;F3.4b_AM748616
621	denovo2853	72.04	11	14	60	304	356	F3.1a_AM748566
622	denovo3096	71.9	13	15	58	306	356	I1_FN561559
623	denovo2550	75.82	15	17	42	306	356.5	I2_FN561560
624	denovo2336	73.2	14	19	49	306	356.5	I1_FN561559
625	denovo4862	73.2	14	19	49	306	356.5	I1_FN561559
626	denovo583	73.2	14	19	49	306	356.5	I1_FN561559
627	denovo3600	72.55	16	11	57	306	356.5	I4_FN561562
628	denovo5007	73.94	9	21	68	376	356.5	D1.2_AM748617
629	denovo271	81.05	12	13	33	306	357	I1_FN561559
630	denovo494	74.51	14	12	52	306	357	I4_FN561562;I3_FN561561
631	denovo1554	70.59	10	15	65	306	357	I1_FN561559
632	denovo3853	73.94	12	17	45	284	357.5	F110_AJ291526
633	denovo2632	71.09	18	11	56	294	357.5	F1_JN558066
634	denovo2815	71.24	13	15	60	306	358	I1_FN561559
635	denovo4338	73.76	14	10	50	282	358.5	F4.4_AM748582
636	denovo2725	77.26	17	13	38	299	358.5	F3.2a_AM748568
637	denovo819	77.26	17	13	38	299	358.5	F3.2a_AM748568
638	denovo1059	74.25	10	14	53	299	358.5	F3.2a_AM748568
639	denovo5375	74.67	17	12	48	304	358.5	F114_AJ291525
640	denovo52	73.81	13	16	48	294	359	F5.1d_JN558069
641	denovo4609	72.37	12	13	59	304	359	F3.1a_AM748566
642	denovo5276	72.37	11	14	59	304	359	F3.1a_AM748566
643	denovo1031	70.97	12	11	58	279	359.5	F4.4b_AM748584
644	denovo4796	70.97	12	11	58	279	359.5	F4.4b_AM748584
645	denovo3859	71.28	13	15	53	282	359.5	F4.4_AM748582
646	denovo2466	69.72	13	14	59	284	359.5	F110_AJ291526
647	denovo3859	70.07	12	16	60	294	359.5	F5.2e_AJ291533
648	denovo5184	71.05	10	14	64	304	359.5	F3.1a_AM748566
649	denovo3263	70.39	10	14	66	304	359.5	F3.1a_AM748566
650	denovo4687	75.8	12	18	61	376	359.5	D1.2_AM748617
651	denovo4969	70.92	13	10	59	282	360	F4.4_AM748582
652	denovo3514	76.22	15	16	37	286	360	E113_EU074908
653	denovo4095	74.15	12	17	47	294	360	F1_JN558066
654	denovo1717	71.09	13	13	59	294	360	F102_AJ291534
655	denovo1717	72.7	13	14	56	304	360	F3.1_AM748565
656	denovo3531	76.14	11	15	47	306	360	I4_FN561562;I3_FN561561
657	denovo2960	74.73	10	19	66	376	360	D1.2_AM748617
658	denovo2468	75.09	10	11	49	281	360.5	F112_AJ291528
659	denovo5367	71.48	14	10	57	284	360.5	F4.8b_AM748590
660	denovo5535	70.75	15	7	64	294	360.5	F5.1_AM748592;F5.1b_AJ291535
661	denovo48	72.88	11	15	54	295	360.5	F3.4_AM748570
662	denovo1230	70.72	11	15	63	304	360.5	F3.1a_AM748566
663	denovo2246	70.26	17	16	58	306	360.5	I4_FN561562
664	denovo589	76.36	14	15	32	258	361	B24_GU907643
665	denovo3773	74.38	14	11	47	281	361	F112_AJ291528
666	denovo1328	71.48	11	14	56	284	361	F4.5_AM748585
667	denovo2171	71.48	11	14	56	284	361	F4.5_AM748585
668	denovo1449	74.83	12	14	46	286	361	B4_AF333510
669	denovo590	76.47	8	15	49	306	361	I1_FN561559
670	denovo3201	72.88	15	13	55	306	361	I2_FN561560
671	denovo2173	72.55	14	12	44	255	361.5	A113_AF184948
672	denovo4063	71.48	13	10	58	284	361.5	F4.8b_AM748590
673	denovo4063	73.03	13	9	60	304	361.5	F3.1a_AM748566
674	denovo4826	75.8	8	20	63	376	361.5	D1.2_AM748617
675	denovo518	70.75	13	8	65	294	362	F1_JN558066
676	denovo4613	75.59	13	14	45	295	362	F3.4a_AM748571
677	denovo4666	72.18	11	12	56	284	362.5	F110_AJ291526
678	denovo1263	72.45	11	19	51	294	362.5	F1_JN558066
679	denovo5351	76.25	18	13	40	299	362.5	F3.2a_AM748568
680	denovo2207	73.86	15	18	47	306	362.5	I1_FN561559
681	denovo2626	73.86	15	18	47	306	362.5	I1_FN561559
682	denovo3551	76.47	13	11	48	306	362.5	I2_FN561560
683	denovo941	74.46	18	10	43	278	363	C1135_DQ182646
684	denovo5049	78.26	12	17	36	299	363	F3.2a_AM748568
685	denovo110	72.37	12	15	57	304	363	F3.1a_AM748566
686	denovo4652	72.37	12	10	62	304	363	F114_AJ291525
687	denovo861	76.6	11	18	59	376	363	D1.2_AM748617
688	denovo5540	71.43	15	10	59	294	363.5	F5.1d_JN558069
689	denovo4391	77.26	17	14	37	299	363.5	F3.2a_AM748568
690	denovo4201	71.71	11	15	60	304	363.5	F3.1a_AM748566
691	denovo4768	73.86	15	17	48	306	363.5	I1_FN561559
692	denovo631	73.2	13	19	50	306	363.5	I1_FN561559
693	denovo2571	73.67	15	13	46	281	364	F4.1_AM748572
694	denovo928	73.67	15	13	46	281	364	F4.1_AM748572
695	denovo4017	74.58	14	14	47	295	364	F3.4a_AM748571
696	denovo1201	74.67	14	10	53	304	364	F3.1a_AM748566
697	denovo763	73.03	12	14	56	304	364	F3.1a_AM748566
698	denovo2775	72.55	13	12	59	306	364	I3_FN561561
699	denovo439	67.97	9	15	74	306	364	I1_FN561559
700	denovo4713	76.51	9	9	48	281	364.5	F4.1_AM748572
701	denovo5262	77.82	10	12	41	284	364.5	F110_AJ291526
702	denovo2305	72.04	11	13	61	304	364.5	F3.1a_AM748566
703	denovo5393	70.24	12	10	53	252	365	A121_DQ174722
704	denovo138	70.77	10	11	62	284	365	F4.8a_AM748589
705	denovo2064	75.34	16	15	41	292	365	F2a_AJ830911
706	denovo3025	73.36	13	15	53	304	365	F3.1a_AM748566
707	denovo138	73.68	11	9	60	304	365	F3.1a_AM748566
708	denovo5587	74.47	14	9	49	282	365.5	F4.4_AM748582
709	denovo2624	73.58	15	14	50	299	365.5	F3.2a_AM748568
710	denovo1329	73.53	14	19	48	306	365.5	I1_FN561559
711	denovo2945	73.53	14	19	48	306	365.5	I1_FN561559
712	denovo3115	72.88	16	11	56	306	365.5	I4_FN561562
713	denovo5040	71.91	10	17	57	299	366	F3.2a_AM748568
714	denovo1410	75.91	11	10	45	274	366.5	F110_AJ291526
715	denovo705	72.37	13	16	55	304	366.5	F3.1a_AM748566
716	denovo3214	70.25	10	10	63	279	367	F4.4b_AM748584
717	denovo2506	79.93	8	13	36	284	367	F110_AJ291526
718	denovo2772	72.11	12	17	53	294	367	F5.1_AM748592
719	denovo3953	71.24	11	16	61	306	367	I4_FN561562
720	denovo1604	75.88	10	14	38	257	367.5	A133_DQ174725
721	denovo2914	75.88	10	14	38	257	367.5	A133_DQ174725
722	denovo5604	75.88	10	14	38	257	367.5	A133_DQ174725
723	denovo12	72.04	13	11	54	279	367.5	F4.4b_AM748584
724	denovo4800	72.04	12	9	57	279	367.5	F4.4b_AM748584
725	denovo5018	74.66	17	14	43	292	367.5	F2b_AJ291521
726	denovo4021	74.58	10	14	52	299	367.5	F3.2a_AM748568
727	denovo4067	72.7	11	14	58	304	367.5	F3.1a_AM748566
728	denovo2949	71.38	11	14	62	304	367.5	F3.1a_AM748566
729	denovo4142	71.38	11	14	62	304	367.5	F3.1a_AM748566
730	denovo1392	69.61	9	15	69	306	367.5	I1_FN561559
731	denovo4295	76.45	18	12	35	276	368	C32_AY258497
732	denovo5358	72.54	10	10	58	284	368	F109_AJ291527
733	denovo3802	72.79	14	19	47	294	368	F1_JN558066
734	denovo702	72.88	11	14	55	295	368	F3.4a_AM748571
735	denovo2318	72.7	12	13	58	304	368	F3.1a_AM748566
736	denovo2322	72.7	12	13	58	304	368	F3.1a_AM748566
737	denovo2232	72.7	11	14	58	304	368	F3.1a_AM748566
738	denovo3842	72.7	11	14	58	304	368	F3.1a_AM748566
739	denovo697	72.7	11	14	58	304	368	F3.1a_AM748566
740	denovo1848	73.76	12	12	50	282	368.5	F4.3b_AM748580
741	denovo2784	71.83	10	10	60	284	368.5	F4.8b_AM748590
742	denovo4963	73.75	14	15	50	301	368.5	I4_FN561562;I3_FN561561
743	denovo4311	70.72	10	14	65	304	368.5	F3.1a_AM748566
744	denovo664	70.72	10	14	65	304	368.5	F3.1a_AM748566
745	denovo955	70.07	10	14	67	304	368.5	F3.1a_AM748566
746	denovo242	74.51	14	19	45	306	368.5	I1_FN561559
747	denovo1721	72.6	15	11	51	281	369	F4.1_AM748572
748	denovo2048	70.07	8	14	63	284	369	F109_AJ291527
749	denovo3151	73.47	13	14	51	294	369	F1_JN558066
750	denovo1120	74.92	9	16	50	299	369	F3.2a_AM748568
751	denovo8	73.03	12	15	55	304	369	F3.1a_AM748566
752	denovo1367	72.04	12	12	61	304	369	F3.1a_AM748566
753	denovo1991	76.33	10	22	57	376	369	D1.2_AM748617
754	denovo4197	73.84	17	11	45	279	369.5	F4.4b_AM748584
755	denovo3335	73.86	14	18	48	306	369.5	I1_FN561559
756	denovo5616	73.24	14	13	49	284	370	F4.5_AM748585
757	denovo4123	71.83	11	14	55	284	370	F4.5_AM748585
758	denovo4319	74.15	12	14	50	294	370	F1_JN558066
759	denovo3136	75	13	13	50	304	370	F3.1a_AM748566
760	denovo3743	73.68	12	14	54	304	370	F3.1a_AM748566
761	denovo11	72.37	12	14	58	304	370	F3.1a_AM748566
762	denovo145	75.82	11	13	50	306	370	I4_FN561562;I3_FN561561
763	denovo5457	75.16	12	12	52	306	370	I4_FN561562
764	denovo5457	74.84	12	9	56	306	370	I3_FN561561
765	denovo4319	79.26	10	19	49	376	370	D1.2_AM748617
766	denovo1069	70.97	15	10	56	279	370.5	F4.4b_AM748584
767	denovo3964	75.26	10	14	47	287	370.5	E107_EU074910
768	denovo515	73.29	10	12	56	292	370.5	F2_AJ830908
769	denovo2220	75.93	12	16	43	295	370.5	F3.4_AM748570
770	denovo1069	69.93	13	19	60	306	370.5	I1_FN561559
771	denovo1585	76.41	12	11	44	284	371	F110_AJ291526
772	denovo993	74.15	9	16	51	294	371	F1_JN558066
773	denovo3381	72.37	11	14	59	304	371	F3.1a_AM748566
774	denovo2930	76.8	16	17	38	306	371	I4_FN561562
775	denovo3858	71.9	14	11	61	306	371	I1_FN561559
776	denovo1755	72.08	13	15	51	283	371.5	C1083_AY237300
777	denovo1122	76.03	8	20	42	292	371.5	F2a_AJ830911
778	denovo2391	73.13	15	11	53	294	371.5	F5.1a_AM748591;F5.1_AM748592
779	denovo5240	70.72	10	12	67	304	372	F3.1a_AM748566
780	denovo3217	66.67	7	13	82	306	372	I1_FN561559
781	denovo671	76.86	11	18	58	376	372	D1.2_AM748617
782	denovo1702	75.09	10	10	50	281	372.5	F112_AJ291528
783	denovo619	75.09	10	10	50	281	372.5	F112_AJ291528
784	denovo4915	73.59	13	16	46	284	372.5	F110_AJ291526
785	denovo1269	76.87	10	14	44	294	372.5	F5.1c_AM748593
786	denovo2104	74.49	14	11	50	294	372.5	F1_JN558066
787	denovo3433	74.49	13	12	50	294	372.5	F1_JN558066
788	denovo4429	69.61	10	11	72	306	372.5	I1_FN561559
789	denovo3472	74.9	16	11	37	255	373	A4a_AF499778
790	denovo1350	70.11	18	12	54	281	373	F4.4a_AM748583
791	denovo4298	73.56	12	14	52	295	373	F3.4a_AM748571
792	denovo3068	72.58	9	17	56	299	373	F3.2a_AM748568
793	denovo2980	76.26	13	11	37	257	373.5	A4.3_FN429763
794	denovo728	74.32	9	11	46	257	373.5	A2_AF333506
795	denovo3831	76.87	10	17	41	294	373.5	F5.1d_JN558069
796	denovo3404	74.92	15	11	49	299	373.5	F3.2a_AM748568
797	denovo1858	72.6	11	12	54	281	374	F111_AJ311949
798	denovo607	75.7	14	18	37	284	374	F4.8b_AM748590
799	denovo357	73.13	13	11	55	294	374	F102_AJ291534
800	denovo2070	73.58	11	17	51	299	374	F3.2a_AM748568
801	denovo9	78.43	13	13	40	306	374	I2_FN561560
802	denovo219	74.65	16	14	42	284	374.5	F110_AJ291526
803	denovo2997	73.59	13	14	48	284	374.5	F110_AJ291526
804	denovo4694	73.59	13	14	48	284	374.5	F110_AJ291526
805	denovo1084	75.85	12	16	43	294	374.5	F5.2f_AJ291512
806	denovo5143	72.54	11	16	54	295	374.5	F3.4a_AM748571
807	denovo2283	69.28	10	14	70	306	374.5	I1_FN561559
808	denovo2791	72.24	12	13	53	281	375	F112_AJ291528
809	denovo4148	71.17	10	13	58	281	375	F4.4a_AM748583
810	denovo688	71.17	10	13	58	281	375	F4.4a_AM748583
811	denovo3146	69.75	12	11	62	281	375	F4.4a_AM748583
812	denovo535	79.32	10	17	34	295	375	F3.4b_AM748616
813	denovo1715	75.33	15	10	50	304	375	F114_AJ291525
814	denovo4898	73.53	19	9	53	306	375	I4_FN561562
815	denovo1693	73.44	14	11	43	256	375.5	A136_DQ865210
816	denovo2219	77.97	13	17	35	295	375.5	F3.3_AM748569
817	denovo20	78.76	10	21	34	306	375.5	I2_FN561560
818	denovo20	78.1	9	22	36	306	375.5	I4_FN561562
819	denovo4992	73.24	16	12	48	284	376	F110_AJ291526
820	denovo2596	71.83	13	14	53	284	376	F110_AJ291526
821	denovo2088	72.2	10	13	59	295	376	F3.4a_AM748571
822	denovo5335	72.2	10	13	59	295	376	F3.4a_AM748571
823	denovo5175	73.86	14	15	51	306	376	I4_FN561562;I3_FN561561
824	denovo4158	75.16	9	16	51	306	376	I3_FN561561
825	denovo4016	73.86	13	14	53	306	376	I1_FN561559
826	denovo90	75	10	18	66	376	376	D1.2_AM748617
827	denovo1875	73.31	11	11	53	281	376.5	F4.1a_AM748573
828	denovo3578	75.17	16	11	46	294	376.5	F1_JN558066
829	denovo3667	71.43	9	13	62	294	376.5	F5.1d_JN558069
830	denovo5067	74.92	14	10	50	295	376.5	F3.4a_AM748571
831	denovo5067	73.22	16	11	52	295	376.5	F3.4b_AM748616
832	denovo2254	75.66	13	13	48	304	376.5	F114_AJ291525
